3.20e+03,-2.53e+00,3.75e+00,1.78e+00,1.00e+01,2.10e+01
3.33e+03,-2.47e+00,3.71e+00,3.71e+00,1.00e+01,2.10e+01
3.46e+03,-2.22e+00,3.71e+00,3.71e+00,1.00e+01,2.10e+01
3.58e+03,-2.08e+00,3.71e+00,3.71e+00,1.00e+01,2.10e+01
3.71e+03,-1.58e+00,3.71e+00,3.71e+00,1.00e+01,2.10e+01
3.84e+03,-1.96e+00,3.71e+00,3.71e+00,1.00e+01,2.10e+01
3.97e+03,-1.86e+00,3.71e+00,3.71e+00,1.00e+01,2.10e+01
4.10e+03,-1.62e+00,3.71e+00,3.71e+00,1.00e+01,2.10e+01
4.22e+03,-1.67e+00,4.01e+00,3.74e+00,1.00e+01,2.10e+01
4.35e+03,-1.89e+00,3.69e+00,3.74e+00,1.00e+01,2.10e+01
4.48e+03,-1.67e+00,4.01e+00,4.01e+00,1.00e+01,2.10e+01
4.61e+03,-1.57e+00,4.05e+00,4.05e+00,1.00e+01,2.10e+01
4.74e+03,-1.99e+00,4.01e+00,4.05e+00,1.00e+01,2.10e+01
4.86e+03,-1.67e+00,4.01e+00,4.05e+00,1.00e+01,2.10e+01
4.99e+03,-1.87e+00,4.05e+00,4.05e+00,1.00e+01,2.10e+01
5.12e+03,-2.21e+00,4.01e+00,4.05e+00,1.00e+01,2.10e+01
5.25e+03,-1.69e+00,4.01e+00,4.05e+00,1.00e+01,2.10e+01
5.38e+03,-1.40e+00,4.07e+00,4.07e+00,1.00e+01,2.10e+01
5.50e+03,-1.76e+00,4.01e+00,4.07e+00,1.00e+01,2.10e+01
5.63e+03,-1.57e+00,4.01e+00,4.07e+00,1.00e+01,2.10e+01
5.76e+03,-1.63e+00,4.01e+00,4.07e+00,1.00e+01,2.10e+01
5.89e+03,-1.90e+00,4.01e+00,4.07e+00,1.00e+01,2.10e+01
6.02e+03,-2.05e+00,4.05e+00,4.07e+00,1.00e+01,2.10e+01
6.14e+03,-2.24e+00,4.01e+00,4.07e+00,1.00e+01,2.10e+01
6.27e+03,-1.88e+00,4.01e+00,4.07e+00,1.00e+01,2.10e+01
6.40e+03,-2.25e+00,4.01e+00,4.07e+00,1.00e+01,2.10e+01
6.53e+03,-2.18e+00,4.01e+00,4.07e+00,1.00e+01,2.10e+01
6.66e+03,-2.12e+00,4.05e+00,4.07e+00,1.00e+01,2.10e+01
6.78e+03,-2.08e+00,4.01e+00,4.07e+00,1.00e+01,2.10e+01
6.91e+03,-1.49e+00,4.01e+00,4.07e+00,1.00e+01,2.10e+01
7.04e+03,-1.37e+00,4.01e+00,4.07e+00,1.00e+01,2.10e+01
7.17e+03,-1.54e+00,4.07e+00,4.07e+00,1.00e+01,2.10e+01
7.30e+03,-1.89e+00,4.01e+00,4.07e+00,1.00e+01,2.10e+01
7.42e+03,-2.11e+00,4.07e+00,4.07e+00,1.00e+01,2.10e+01
7.55e+03,-1.98e+00,4.01e+00,4.07e+00,1.00e+01,2.10e+01
7.68e+03,-1.65e+00,4.01e+00,4.07e+00,1.00e+01,2.10e+01
7.81e+03,-2.18e+00,4.01e+00,4.07e+00,1.00e+01,2.10e+01
7.94e+03,-2.15e+00,4.01e+00,4.07e+00,1.00e+01,2.10e+01
8.06e+03,-1.49e+00,4.09e+00,4.09e+00,1.00e+01,2.10e+01
8.19e+03,-1.79e+00,4.05e+00,4.09e+00,1.00e+01,2.10e+01
8.32e+03,-1.68e+00,4.01e+00,4.09e+00,1.00e+01,2.10e+01
8.45e+03,-1.80e+00,4.01e+00,4.09e+00,1.00e+01,2.10e+01
8.58e+03,-1.84e+00,4.05e+00,4.09e+00,1.00e+01,2.10e+01
8.70e+03,-1.55e+00,4.01e+00,4.09e+00,1.00e+01,2.10e+01
8.83e+03,-1.97e+00,4.01e+00,4.09e+00,1.00e+01,2.10e+01
8.96e+03,-1.63e+00,4.01e+00,4.09e+00,1.00e+01,2.10e+01
9.09e+03,-1.95e+00,4.01e+00,4.09e+00,1.00e+01,2.10e+01
9.22e+03,-1.37e+00,4.01e+00,4.09e+00,1.00e+01,2.10e+01
9.34e+03,-1.87e+00,6.54e+00,5.62e+00,1.00e+01,2.10e+01
9.47e+03,-1.30e+00,5.19e+00,5.62e+00,1.00e+01,2.10e+01
9.60e+03,-1.52e+00,6.54e+00,6.54e+00,1.00e+01,2.10e+01
9.73e+03,-1.70e+00,6.54e+00,6.54e+00,1.00e+01,2.10e+01
9.86e+03,-2.06e+00,6.54e+00,6.54e+00,1.00e+01,2.10e+01
9.98e+03,-1.85e+00,6.54e+00,6.54e+00,1.00e+01,2.10e+01
1.01e+04,-1.87e+00,6.54e+00,6.54e+00,1.00e+01,2.10e+01
1.02e+04,-1.91e+00,6.54e+00,6.54e+00,1.00e+01,2.10e+01
1.04e+04,-1.62e+00,5.43e+00,6.54e+00,1.00e+01,2.10e+01
1.05e+04,-1.76e+00,6.54e+00,6.54e+00,1.20e+01,2.30e+01
1.06e+04,-2.11e+00,6.54e+00,6.54e+00,1.00e+01,2.10e+01
1.08e+04,-1.64e+00,6.54e+00,6.54e+00,1.10e+01,2.20e+01
1.09e+04,-1.61e+00,6.54e+00,6.54e+00,1.00e+01,2.10e+01
1.10e+04,-1.97e+00,6.54e+00,6.54e+00,1.00e+01,2.10e+01
1.11e+04,-1.65e+00,6.54e+00,6.54e+00,1.20e+01,2.30e+01
1.13e+04,-1.59e+00,6.54e+00,6.54e+00,1.10e+01,2.20e+01
1.14e+04,-1.36e+00,6.54e+00,6.54e+00,1.00e+01,2.10e+01
1.15e+04,-1.59e+00,6.54e+00,6.54e+00,1.20e+01,2.30e+01
1.16e+04,-1.85e+00,6.54e+00,6.54e+00,1.10e+01,2.20e+01
1.18e+04,-1.99e+00,6.54e+00,6.54e+00,1.00e+01,2.10e+01
1.19e+04,-2.09e+00,6.54e+00,6.54e+00,1.00e+01,2.10e+01
1.20e+04,-1.82e+00,6.54e+00,6.54e+00,1.05e+01,2.15e+01
1.22e+04,-2.12e+00,6.54e+00,6.54e+00,1.15e+01,2.25e+01
1.23e+04,-1.67e+00,6.54e+00,6.54e+00,1.15e+01,2.25e+01
1.24e+04,-2.00e+00,6.54e+00,6.54e+00,1.20e+01,2.30e+01
1.25e+04,-1.83e+00,6.54e+00,6.54e+00,1.10e+01,2.20e+01
1.27e+04,-1.55e+00,6.54e+00,6.54e+00,1.20e+01,2.30e+01
1.28e+04,-1.86e+00,6.54e+00,6.54e+00,1.20e+01,2.30e+01
1.29e+04,-1.50e+00,9.88e+00,9.88e+00,1.20e+01,2.30e+01
1.31e+04,-1.53e+00,9.88e+00,9.88e+00,1.20e+01,2.30e+01
1.32e+04,-1.34e+00,9.88e+00,9.88e+00,1.20e+01,2.30e+01
1.33e+04,-1.79e+00,9.88e+00,9.88e+00,1.20e+01,2.30e+01
1.34e+04,-1.29e+00,9.88e+00,9.88e+00,1.20e+01,2.30e+01
1.36e+04,-1.59e+00,1.14e+01,1.14e+01,1.20e+01,2.30e+01
1.37e+04,-4.12e-01,1.14e+01,1.14e+01,1.20e+01,2.30e+01
1.38e+04,-5.08e-01,1.16e+01,1.16e+01,1.20e+01,2.40e+01
1.40e+04,-1.24e+00,1.16e+01,1.16e+01,1.15e+01,2.25e+01
1.41e+04,-1.20e+00,1.16e+01,1.16e+01,1.20e+01,2.30e+01
1.42e+04,-1.37e+00,1.16e+01,1.16e+01,1.20e+01,2.30e+01
1.43e+04,-1.01e+00,1.16e+01,1.16e+01,1.20e+01,2.30e+01
1.45e+04,-1.73e+00,1.16e+01,1.16e+01,1.20e+01,2.30e+01
1.46e+04,-5.63e-01,1.16e+01,1.16e+01,1.20e+01,2.30e+01
1.47e+04,-3.16e-01,1.16e+01,1.16e+01,1.20e+01,2.30e+01
1.48e+04,-8.69e-01,1.16e+01,1.16e+01,1.20e+01,2.30e+01
1.50e+04,-1.39e+00,1.16e+01,1.16e+01,1.20e+01,2.40e+01
1.51e+04,-8.89e-01,1.16e+01,1.16e+01,1.20e+01,2.30e+01
1.52e+04,-9.02e-01,1.16e+01,1.16e+01,1.20e+01,2.30e+01
1.54e+04,-7.42e-01,1.16e+01,1.16e+01,1.20e+01,2.30e+01
1.55e+04,-7.88e-01,1.16e+01,1.16e+01,1.20e+01,2.30e+01
1.56e+04,-9.30e-01,1.16e+01,1.16e+01,1.20e+01,2.30e+01
1.57e+04,-1.65e+00,1.16e+01,1.16e+01,1.20e+01,2.30e+01
1.59e+04,-1.23e+00,1.16e+01,1.16e+01,1.20e+01,2.30e+01
1.60e+04,-1.57e+00,1.16e+01,1.16e+01,1.20e+01,2.30e+01
1.61e+04,-1.02e+00,1.16e+01,1.16e+01,1.20e+01,2.30e+01
1.63e+04,-1.14e+00,1.16e+01,1.16e+01,1.20e+01,2.30e+01
1.64e+04,-1.20e+00,1.16e+01,1.16e+01,1.20e+01,2.30e+01
1.65e+04,-1.20e+00,1.16e+01,1.16e+01,1.20e+01,2.30e+01
